file_id,entity_id,entity_type,raw_layer,length,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,aspect_ratio,center_x,center_y,start_x,start_y,end_x,end_y,radius,start_angle,end_angle,n_vertices,is_closed,text_content,is_geometric
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__306,LINE,WALL,144.0,43685.29356196248,12482.25354834548,43685.29356196249,12626.25354834548,1.4551915228366852e-11,144.0,1.0105496686365869e-13,43685.293561962484,12554.25354834548,43685.29356196249,12626.25354834548,43685.29356196248,12482.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__307,LINE,WALL,172.0,43685.29356196248,12301.25354834548,43685.29356196249,12473.25354834548,1.4551915228366852e-11,172.0,8.460415830445844e-14,43685.293561962484,12387.25354834548,43685.29356196248,12473.25354834548,43685.29356196249,12301.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__308,LINE,WALL,192.0,43457.29356196249,12683.25354834548,43457.29356196249,12875.25354834548,0.0,192.0,0.0,43457.29356196249,12779.25354834548,43457.29356196249,12875.25354834548,43457.29356196249,12683.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__309,LINE,WALL,6.0,43457.29356196249,12635.25354834548,43457.29356196249,12641.25354834548,0.0,6.0,0.0,43457.29356196249,12638.25354834548,43457.29356196249,12641.25354834548,43457.29356196249,12635.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__310,LINE,WALL,6.0,43457.29356196249,12620.25354834548,43457.29356196249,12626.25354834548,0.0,6.0,0.0,43457.29356196249,12623.25354834548,43457.29356196249,12626.25354834548,43457.29356196249,12620.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__311,LINE,WALL,111.0,43457.29356196249,12482.25354834548,43457.29356196249,12593.25354834548,0.0,111.0,0.0,43457.29356196249,12537.75354834548,43457.29356196249,12593.25354834548,43457.29356196249,12482.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__312,LINE,WALL,144.0,43448.29356196249,12731.25354834548,43448.29356196249,12875.25354834548,0.0,144.0,0.0,43448.29356196249,12803.25354834548,43448.29356196249,12875.25354834548,43448.29356196249,12731.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__313,LINE,WALL,39.000000000009095,43448.29356196249,12683.25354834547,43448.29356196249,12722.25354834548,0.0,39.000000000009095,0.0,43448.29356196249,12702.753548345474,43448.29356196249,12722.25354834548,43448.29356196249,12683.25354834547,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__314,LINE,WALL,9.0,43442.29356196249,12722.25354834548,43442.29356196249,12731.25354834548,0.0,9.0,0.0,43442.29356196249,12726.75354834548,43442.29356196249,12731.25354834548,43442.29356196249,12722.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__315,LINE,WALL,9.0,43400.29356196249,12722.25354834548,43400.29356196249,12731.25354834548,0.0,9.0,0.0,43400.29356196249,12726.75354834548,43400.29356196249,12731.25354834548,43400.29356196249,12722.25354834548,,,,,,,True
